objid,u,g,r,i,dered_u,dered_g,dered_r,dered_i,z,camcol,field,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,specobjid,specClass,z,objType,mag_0,mag_1,mag_2
587742013813293237,20.363665,19.309164,19.03574,18.881983,20.269579,19.239937,18.985531,18.84391,2.44709,3,234,20.331476,19.318113,19.037783,18.893753,18.59062,700542312572256256,4,2.44709,1,19.271326,19.005501,18.902016
587742014358487058,19.700529,19.11474,19.054146,19.090425,19.581575,19.027214,18.990665,19.04229,2.47257,4,361,19.67462,19.117731,19.045858,19.096731,19.035032,745016776240136192,4,2.47257,1,19.359146,19.237364,19.262341
587742014366941336,22.4056,20.44886,20.18586,20.113371,22.264458,20.345011,20.110538,20.056257,3.0857,4,490,22.415062,20.438938,20.203712,20.120359,20.01021,779638404177461248,3,3.0857,1,20.429934,20.076567,20.008574
587742060538167416,25.387333,19.939339,19.330339,19.205545,25.228413,19.822407,19.245531,19.141237,3.46927,2,495,25.238279,19.938179,19.331924,19.203142,19.110472,745579750877036544,4,3.46927,1,20.234907,19.522844,19.288691
587742061055180976,21.901484,20.157106,19.897003,19.725861,21.735346,20.034864,19.808342,19.658632,2.8939,3,192,21.843418,20.167021,19.9088,19.729616,19.708752,666763634411569152,3,2.8939,1,20.056818,19.806612,19.665199
587742061065207926,21.968147,20.048777,19.864021,19.882399,21.874834,19.980118,19.814224,19.844639,3.1915,3,345,21.9666,20.059074,19.869051,19.903019,19.838314,700542310886146048,4,3.1915,1,19.889786,19.728685,19.815378
587742061584711976,21.196014,19.045559,18.659262,18.194313,21.003952,18.904242,18.556767,18.116594,2.9236,4,80,21.179861,19.051838,18.651432,18.1984,18.081646,682246438515638272,4,2.9236,1,19.160591,18.707161,18.250834
587742062172111170,19.934345,19.32869,19.046547,18.790098,19.626657,19.102297,18.882347,18.66559,3.73858,5,851,19.931353,19.327633,19.051197,18.793144,18.619074,712363109162942464,3,3.73858,1,19.449902,19.097517,18.808517
587742062695481438,19.776743,19.118389,19.028372,18.921017,19.63829,19.016518,18.954485,18.86499,2.33504,6,645,19.773201,19.138582,19.045876,18.92522,18.714178,784423533496238080,3,2.33504,1,18.946348,18.80603,18.768206
587742062700331163,23.028767,20.455305,20.051779,19.8951,22.813931,20.297232,19.93713,19.808165,3.24536,6,719,23.013514,20.457989,20.054731,19.900684,19.720501,782453209389072384,4,3.24536,1,20.745886,20.19754,19.952568
587742188842319907,19.154387,18.520138,18.348356,18.200163,19.009443,18.41349,18.271006,18.14151,2.71119,1,373,19.139101,18.537947,18.350668,18.203445,18.120001,780201354395123712,3,2.71119,1,18.641861,18.386446,18.23658
587742189367263746,25.581583,22.288048,20.706804,20.17802,25.436502,22.181297,20.629381,20.119312,3.93699,2,191,25.473818,22.28021,20.74437,20.214508,19.555941,747831545770803200,0,3.93699,1,24.758234,20.794706,20.12081
587742189370474552,19.319317,19.182894,19.171324,19.064529,19.226185,19.114368,19.121624,19.026844,2.11948,2,240,19.336948,19.179686,19.186121,19.060135,18.837921,748957531530854400,3,2.11948,1,19.13019,19.052021,18.980389
587742189912129783,24.359983,22.343826,20.475231,20.070704,24.250114,22.262985,20.416599,20.026245,4.4047,3,313,24.256857,22.321161,20.474239,20.069223,19.839766,750363738757922816,4,4.4047,1,22.469492,20.623604,20.228163
587742190436089931,21.123102,19.201914,19.010498,18.970388,21.037138,19.138662,18.964622,18.935602,3.27261,4,116,21.095892,19.20286,19.004301,18.973244,18.925476,703075607969267712,4,3.27261,1,19.165497,19.023062,19.035999
587742190438449276,21.044209,19.339369,19.074453,18.981516,20.915571,19.244719,19.005806,18.929462,3.05862,4,152,21.051548,19.342196,19.094568,18.979574,18.942951,706733592549523456,4,3.05862,1,19.310047,19.022329,18.941376
587742190448869622,25.247017,23.018843,20.737024,19.832554,25.167847,22.96059,20.694775,19.800518,4.52307,4,311,25.185905,22.978651,20.723663,19.830849,19.700394,750363739085078528,4,4.52307,1,22.811333,20.611111,19.779404
587742190978531567,24.841349,21.747293,20.311865,20.132053,24.702106,21.64484,20.237556,20.075708,4.10905,5,201,24.560825,21.75844,20.323757,20.128288,20.079496,748113099524931584,4,4.10905,1,22.479284,20.484179,20.131289
587742190978597022,21.656763,19.309221,19.130005,18.853415,21.528267,19.214676,19.061432,18.801418,3.0726,5,202,21.665007,19.30714,19.12406,18.839922,18.64427,748113099466211328,3,3.0726,1,19.19068,18.948063,18.698673
587742190987640974,21.829388,20.083765,19.898235,19.805794,21.75721,20.030657,19.859716,19.776587,2.80516,5,340,21.837452,20.107765,19.926907,19.834494,19.521116,750645206646259712,3,2.80516,1,20.327406,19.916794,19.913509
587742549605089382,19.579845,19.400883,19.186367,19.056532,19.479265,19.326876,19.132692,19.015831,2.05689,1,152,19.578438,19.440758,19.227589,19.107492,18.963526,773163212257361920,3,2.05689,1,19.27161,19.080799,19.019323
587742550150938858,19.169889,18.6602,18.453972,18.352015,18.95536,18.502352,18.339487,18.265203,2.19452,2,289,19.175381,18.663418,18.441351,18.32535,18.076138,708706880393838592,3,2.19452,1,18.692301,18.754601,18.508699
587742550675423300,19.356173,19.145866,19.065851,19.020124,19.229328,19.052536,18.998159,18.968796,2.17735,3,100,19.354351,19.154305,19.062283,19.021269,18.824654,775697667421372416,3,2.17735,1,19.238253,19.189157,19.088257
587742550679683201,19.070961,18.682287,18.637377,18.603632,18.947117,18.591164,18.571285,18.553518,2.20159,3,165,19.043186,18.695366,18.639572,18.617302,18.431566,777386633568714752,3,2.20159,1,18.736654,18.689516,18.64307
587742551209279546,19.720739,19.280226,19.120686,18.967493,19.615559,19.202835,19.064554,18.924931,2.13463,4,54,19.716616,19.293934,19.106203,18.976513,18.710573,737417066939678720,3,2.13463,1,19.326679,19.179203,19.126947
587742551227891783,19.385782,18.776274,18.605537,18.531311,19.069841,18.543808,18.436934,18.403463,2.26918,4,338,19.391283,18.788324,18.605341,18.5413,18.284315,711803122938281984,3,2.26918,1,18.968056,18.827915,18.716686
587742551228219629,19.441034,18.944399,18.697733,18.596781,19.198002,18.765577,18.568037,18.498436,2.10594,4,343,19.377678,18.94689,18.689865,18.597265,18.396418,711803122497880064,3,2.10594,1,18.787945,18.485876,18.399639
587742567317962859,17.843822,17.672728,17.62533,17.55802,17.666401,17.542183,17.530647,17.486225,2.11799,2,93,17.852142,17.697418,17.628881,17.553337,17.443211,726719208506785792,3,2.11799,1,17.897579,17.821081,17.699512
587742567324254448,22.117273,19.570618,19.31435,19.31039,21.961487,19.455992,19.231213,19.247351,3.18275,2,189,22.090025,19.546593,19.321814,19.301247,19.249826,698009143755145216,4,3.18275,1,19.505173,19.25746,19.245489
587742568388493511,19.902424,19.495129,19.294312,19.178078,19.699556,19.345861,19.18605,19.095985,2.1149,4,44,19.916981,19.515125,19.2897,19.177069,18.966421,686468162807398400,3,2.1149,1,19.528894,19.283703,19.16021
587742573222297685,19.599541,19.103962,19.057894,19.051371,19.481266,19.016937,18.994776,19.00351,2.22814,5,74,19.611412,19.113039,19.057467,19.052788,18.874146,703357147353710592,3,2.22814,1,18.969389,18.967964,18.987463
587742573759168611,23.221395,19.836191,19.452106,19.360029,23.113049,19.75647,19.394285,19.316185,3.33556,6,74,23.185358,19.852959,19.462543,19.374052,19.192167,702794235669118976,4,3.33556,1,19.692684,19.265102,19.177729
587742573759955018,19.070354,18.71961,18.616455,18.698744,18.969925,18.645716,18.56286,18.658104,3.34416,6,86,19.080179,18.723286,18.615206,18.712166,18.711432,703357147773140992,3,3.34416,1,18.720131,18.646442,18.723026
587742573760413865,23.807804,21.566868,20.353432,20.162443,23.680456,21.473166,20.285471,20.11091,3.77054,6,93,23.959051,21.574785,20.342966,20.166121,20.094351,704483094974955520,3,3.77054,1,21.477436,20.281199,20.242861
587742575369781332,24.933086,20.124363,19.473352,19.400042,24.814348,20.036997,19.409986,19.351994,3.33018,1,74,24.747833,20.120668,19.479172,19.397417,19.315022,735446629384978432,4,3.33018,1,19.840048,19.220242,19.139362
587742575905014028,24.660814,21.751368,20.043978,20.001995,24.529055,21.654421,19.973663,19.948679,4.11218,2,49,24.58062,21.695004,20.023983,19.968203,19.829199,734883662687895552,4,4.11218,1,23.225742,21.87862,21.598545
587742576982818908,22.751707,20.34343,19.973911,19.912718,22.645632,20.265381,19.917303,19.869795,3.37176,4,111,22.840286,20.354464,19.967693,19.912088,20.136419,736572611999301632,4,3.37176,1,20.233391,19.818951,19.776474
587742576989110394,18.886402,18.464956,18.25412,18.197264,18.729412,18.349443,18.170341,18.133738,2.06456,4,207,18.887297,18.472733,18.260929,18.220749,18.049337,775979146697244672,3,2.06456,1,18.605204,18.210722,18.150108
587742576991142056,25.070759,20.18605,19.216381,19.072559,24.953588,20.099838,19.153852,19.025146,3.79053,4,238,24.971539,20.178572,19.20315,19.072287,18.971468,776542160555081728,4,3.79053,1,20.269613,19.205753,18.978966
587742577528274950,17.928534,17.575905,17.579384,17.696663,17.807188,17.48662,17.514627,17.64756,3.78134,5,242,17.942488,17.590155,17.569407,17.702288,17.780016,776823684261216256,0,3.78134,1,17.563137,17.584532,17.650774
587742593085341756,19.47842,18.814684,18.826782,18.780746,19.380894,18.742924,18.774736,18.741282,2.3929,2,56,19.488182,18.820311,18.823755,18.790789,18.506521,772318902037250048,4,2.3929,1,18.942232,18.845297,18.771276
587742609732075536,19.326931,19.218449,19.146532,19.027111,19.142876,19.083023,19.048309,18.952631,2.06764,1,113,19.317825,19.237827,19.157259,19.028336,18.857447,774570633051766784,3,2.06764,1,19.522079,19.289223,19.160191
587742610266325325,25.512928,21.179745,19.711365,19.77277,25.412903,21.106148,19.657986,19.732294,3.91381,2,73,25.5215,21.201639,19.762772,19.805309,20.013151,773726169496289280,3,3.91381,1,21.227036,19.910915,19.952078
587742610274845003,21.46147,19.69441,19.374928,19.211273,21.27916,19.560268,19.277636,19.137501,3.04341,2,203,21.480438,19.701557,19.404724,19.229431,19.13389,710395751775076352,4,3.04341,1,19.636507,19.285271,19.092442
587742610814927523,20.206306,19.483393,18.922565,18.557743,19.927197,19.278027,18.773617,18.444799,2.24173,3,252,20.206669,19.50626,18.950121,18.570591,18.173792,712929099122737152,3,2.24173,1,19.754288,19.132977,18.719481
587742611877462344,20.830286,19.027718,18.721149,18.653679,20.731661,18.955149,18.668516,18.61377,3.33069,5,81,20.797876,19.03319,18.717329,18.654873,18.556471,777949466459111424,4,3.33069,1,19.058491,18.77611,18.714401
587742611880542257,22.158419,18.672976,18.2838,18.147497,21.965412,18.530964,18.180801,18.069397,3.20899,5,128,22.087566,18.67952,18.278812,18.139614,18.156414,778792753537482752,4,3.20899,1,18.785429,18.350286,18.216715
587742615095083016,19.008661,18.523392,18.307005,18.161346,18.811157,18.378071,18.201605,18.081425,2.0765,3,26,19.005121,18.527309,18.313646,18.176752,17.912952,786675319900733440,3,2.0765,1,18.857872,18.587849,18.377008
587742615639359538,19.032495,18.438774,18.37517,18.317106,18.716742,18.206446,18.206665,18.189335,2.29638,4,139,19.033901,18.461422,18.381054,18.326818,18.064451,713210557460643840,4,2.29638,1,18.508261,18.436699,18.406828
587742627456614625,21.185335,19.379341,19.130245,19.139666,20.943975,19.20175,19.001442,19.041998,3.15862,2,232,21.166172,19.376846,19.121557,19.120039,18.972975,708424001478721536,3,3.15862,1,19.382092,19.052811,19.125887
587742627996696756,19.030777,18.892958,18.841026,18.734526,18.75449,18.689669,18.693584,18.622725,2.03548,3,281,19.039886,18.915573,18.854435,18.752073,18.676888,711240219784904704,3,2.03548,1,19.111662,18.998775,18.806313
587742629069259119,20.943069,18.652586,18.362135,18.257345,20.642218,18.431223,18.201584,18.135603,3.14259,5,263,20.937725,18.667995,18.357965,18.259134,18.242767,710395753226305536,4,3.14259,1,18.608318,18.249624,18.160219
587742774551839483,23.948967,25.297199,21.982641,20.145645,23.816204,25.199514,21.911791,20.091923,5.18655,4,119,23.610825,25.309095,22.013981,20.219866,19.979652,699133662075027456,3,5.18655,1,26.058487,22.775879,20.519489
587742775091397042,24.850317,21.230091,20.257772,20.178164,24.738007,21.147453,20.197838,20.132717,3.61299,5,160,24.433964,21.253468,20.281017,20.207764,20.121952,702231269479546880,4,3.61299,1,20.980671,20.058889,19.938393
587742775094673511,21.481594,19.775904,19.551546,19.594786,21.287306,19.632948,19.447863,19.516167,3.12365,5,210,21.488804,19.785326,19.564154,19.602661,19.569323,707296543241142272,4,3.12365,1,19.865637,19.601257,19.567419
587742775104176322,22.878832,21.280321,20.199305,19.846869,22.722132,21.165022,20.115681,19.783459,3.3279,5,355,22.894485,21.358057,20.277489,19.905613,19.301023,733476323393011712,0,3.3279,1,21.418123,20.174541,19.833647
587742775628070933,18.969311,18.940584,18.874645,18.665665,18.862198,18.861771,18.817484,18.62232,2.05413,6,157,18.95286,18.955563,18.881262,18.670017,18.425499,702231269047533568,3,2.05413,1,18.941565,18.770298,18.644266
587742864741498883,19.268684,18.669617,18.583382,18.579878,19.129005,18.566843,18.508842,18.523355,2.3524,4,48,19.271997,18.694174,18.562645,18.570683,18.359291,698289232371777536,4,2.3524,1,18.54995,18.527416,18.531048
587742903942512794,21.101248,19.342417,19.161009,19.320572,21.003294,19.270342,19.108734,19.280933,3.13195,5,192,21.080454,19.369181,19.160789,19.326628,19.236105,733756381223452672,3,3.13195,1,19.408649,19.259464,19.391178
587744727686775033,20.354372,18.831438,18.656425,18.649891,20.134863,18.669926,18.539284,18.561066,3.17082,2,97,20.335384,18.816004,18.651602,18.651028,18.557005,685341276832268288,4,3.17082,1,18.800297,18.572836,18.530788
587744727686840425,19.53574,19.320457,19.216745,18.907873,19.334274,19.172222,19.109232,18.826349,2.14712,2,98,19.56094,19.357962,19.250294,18.94066,18.728939,685905205400698880,3,2.14712,1,19.633453,19.499508,19.139925
587744729297518646,19.944891,19.157425,19.067778,18.934233,19.736347,19.003981,18.956488,18.849844,2.64291,5,99,19.959116,19.166952,19.074738,18.943241,18.762266,685622758461145088,4,2.64291,1,19.153515,19.047001,18.890875
587745243092287912,23.496878,20.723795,20.286629,20.040991,23.345144,20.612152,20.205656,19.979591,3.18966,2,241,23.47403,20.742344,20.305542,20.062443,19.781263,728408286277140480,3,3.18966,1,21.317463,20.589111,20.310741
587745243623784546,19.140102,19.11799,19.107674,19.014492,18.995605,19.011671,19.030561,18.95602,2.10362,3,159,19.159052,19.120321,19.123697,19.040977,18.81098,687030090969645056,3,2.10362,1,19.115612,19.107405,18.96912
587745244155216205,24.379183,20.48988,20.293163,20.183064,24.245144,20.391254,20.221632,20.128824,3.18922,4,76,23.929323,20.524885,20.341154,20.227411,20.359768,682529196517359616,4,3.18922,1,20.971479,20.558622,20.426672
587745244704473311,22.574549,19.042496,18.281048,18.150202,22.42886,18.935299,18.203299,18.091248,3.52514,5,265,22.556942,19.058422,18.327145,18.1786,18.154348,728971392782958592,4,3.52514,1,19.061932,18.253757,18.177069
588007004157378751,22.213135,20.171879,19.631094,19.225016,21.956621,19.983139,19.494204,19.121216,2.89409,2,62,22.144039,20.183298,19.623863,19.215141,19.309414,122664446593073152,4,2.89409,1,20.142809,19.610659,19.281012
588007004165505312,23.872751,21.40111,19.703993,19.22459,23.794085,21.343227,19.662012,19.192757,4.27061,2,186,23.648468,21.412935,19.705589,19.223341,19.088367,126605175988158464,4,4.27061,1,21.253038,19.622248,19.186546
588007004715155614,23.010157,20.802536,19.626959,19.539101,22.897573,20.719698,19.566877,19.493544,3.62083,3,381,22.970173,20.792513,19.613682,19.535923,19.363808,169391157338439680,3,3.62083,1,21.232754,19.954319,19.68198
588007005255303308,21.69005,20.653877,20.80971,20.430906,21.575012,20.569233,20.748318,20.384356,2.3016,4,431,21.645182,20.662395,20.816465,20.431683,20.077913,170234563635707904,4,2.3016,1,20.549801,20.652893,20.469574
588007005261201475,18.854788,18.398615,18.512877,18.408609,18.803219,18.36067,18.485357,18.387741,2.26784,4,521,18.870872,18.418146,18.491251,18.40024,18.163177,811726543041593344,3,2.26784,1,18.854673,19.03797,18.897188
588011218069160217,24.820158,21.198326,20.202366,20.100939,24.739765,21.139174,20.159464,20.068407,3.72743,3,245,24.636494,21.203091,20.211617,20.11408,20.196886,223997570022637568,3,3.72743,1,21.584988,20.34804,20.175493
588011218071716098,23.816151,19.926256,19.103266,18.908287,23.710602,19.848595,19.04694,18.865576,3.29856,3,284,23.829481,19.913918,19.095783,18.914127,18.683258,228782531623780352,3,3.29856,1,19.933489,19.054012,18.847399
588017114517602358,17.946157,17.492985,17.497942,17.399393,17.898273,17.457752,17.472389,17.380016,2.21794,2,172,17.957609,17.495916,17.506853,17.414948,17.177656,392884475177992192,3,2.21794,1,17.631744,17.581739,17.483643
588017115594162220,19.706396,19.405615,19.193647,19.061293,19.643908,19.359636,19.160299,19.036007,2.11163,4,215,19.71179,19.422056,19.212431,19.075569,18.921865,393730279388217344,3,2.11163,1,19.567848,19.312164,19.183329
588017605772771362,18.980572,18.74851,18.702414,18.62254,18.875994,18.671562,18.646605,18.580221,2.00499,5,451,18.981323,18.767246,18.699198,18.625841,18.441509,381063635444695040,3,2.00499,1,18.920546,18.765226,18.649696
588017626152828978,19.187336,18.947256,18.819347,18.774103,19.094578,18.879005,18.769846,18.736568,2.11074,3,130,19.223299,18.951462,18.8428,18.791632,18.645327,385004283159904256,3,2.11074,1,19.190817,19.093174,18.997955
588017626166788287,26.021809,21.237261,20.334126,20.095083,25.959217,21.191208,20.300724,20.069756,3.62837,3,343,25.630657,21.237919,20.35861,20.114725,19.983683,379936505050693632,3,3.62837,1,22.305527,20.620314,20.122038
588017626688258229,23.174171,20.147766,19.445232,19.347094,23.076775,20.076101,19.393255,19.307682,3.48665,4,108,23.14484,20.166309,19.454988,19.337963,19.216278,384722723101736960,4,3.48665,1,20.258736,19.506424,19.332802
